"","airline","source_city","departure_time","stops","arrival_time","destination_city","class","duration","days_left","price"
"291717","1","1","2","0","2","5","0","27","23","49553"
"291780","1","1","2","0","2","5","0","27","24","49553"
"291847","1","1","2","0","2","5","0","27","25","49553"
"291913","1","1","2","0","2","5","0","27","26","49553"
"291978","1","1","2","0","2","5","0","27","27","49553"
"292045","1","1","2","0","2","5","0","27","28","49553"
"292110","1","1","2","0","2","5","0","27","29","49553"
"292174","1","1","2","0","2","5","0","27","30","49553"
"292244","1","1","2","0","2","5","0","27","31","49553"
"292307","1","1","2","0","2","5","0","27","32","49553"
"292377","1","1","2","0","2","5","0","27","33","49553"
"292444","1","1","2","0","2","5","0","27","34","49553"
"292508","1","1","2","0","2","5","0","27","35","49553"
"292596","1","1","2","0","2","5","0","27","36","61649"
"292645","1","1","2","0","2","5","0","27","37","49553"
"292728","1","1","2","0","2","5","0","27","38","61649"
"292779","1","1","2","0","2","5","0","27","39","49553"
"292853","1","1","2","0","2","5","0","27","40","61649"
"292904","1","1","2","0","2","5","0","27","41","49553"
"292977","1","1","2","0","2","5","0","27","42","49553"
"293043","1","1","2","0","2","5","0","27","43","49553"
"293109","1","1","2","0","2","5","0","27","44","49553"
"19021","4","2","2","0","5","0","1","26.92","44","6427"
"28996","1","2","2","0","5","3","1","26.92","3","18765"
"29198","1","2","2","0","5","3","1","26.92","5","11310"
"29440","1","2","2","0","5","3","1","26.92","7","11310"
"29805","1","2","2","0","5","3","1","26.92","10","14355"
"30056","1","2","2","0","5","3","1","26.92","12","11310"
"30321","1","2","2","0","5","3","1","26.92","14","12675"
"30579","1","2","2","0","5","3","1","26.92","16","6790"
"30715","1","2","2","0","5","3","1","26.92","17","6790"
"30853","1","2","2","0","5","3","1","26.92","18","5950"
"31010","1","2","2","0","5","3","1","26.92","19","6370"
"31143","1","2","2","0","5","3","1","26.92","20","5950"
"31276","1","2","2","0","5","3","1","26.92","21","5950"
"31419","1","2","2","0","5","3","1","26.92","22","5950"
"31573","1","2","2","0","5","3","1","26.92","23","5950"
"31732","1","2","2","0","5","3","1","26.92","24","6370"
"31866","1","2","2","0","5","3","1","26.92","25","5950"
"32011","1","2","2","0","5","3","1","26.92","26","5950"
"32156","1","2","2","0","5","3","1","26.92","27","5950"
"32288","1","2","2","0","5","3","1","26.92","28","5950"
"32735","1","2","2","0","5","3","1","26.92","31","5950"
"33022","1","2","2","0","5","3","1","26.92","33","5950"
"33164","1","2","2","0","5","3","1","26.92","34","5950"
"33296","1","2","2","0","5","3","1","26.92","35","5950"
"33443","1","2","2","0","5","3","1","26.92","36","5950"
"33739","1","2","2","0","5","3","1","26.92","38","5950"
"34031","1","2","2","0","5","3","1","26.92","40","5950"
"34176","1","2","2","0","5","3","1","26.92","41","5950"
"34312","1","2","2","0","5","3","1","26.92","42","5950"
"34611","1","2","2","0","5","3","1","26.92","44","5950"
"34689","1","2","2","0","5","3","1","26.92","45","4209"
"34761","1","2","2","0","5","3","1","26.92","45","5950"
"34911","1","2","2","0","5","3","1","26.92","46","5950"
"34990","1","2","2","0","5","3","1","26.92","47","4209"
"35054","1","2","2","0","5","3","1","26.92","47","5950"
"35206","1","2","2","0","5","3","1","26.92","48","5950"
"35338","1","2","2","0","5","3","1","26.92","49","5950"
"35473","1","2","5","0","5","1","1","26.92","2","12780"
"35494","1","2","1","0","4","1","1","26.92","2","16875"
"35786","1","2","5","0","5","1","1","26.92","5","11520"
"35817","1","2","1","0","4","1","1","26.92","5","21285"
"36275","1","2","5","0","5","1","1","26.92","9","12360"
"36290","1","2","1","0","4","1","1","26.92","9","15825"
"36561","1","2","1","0","4","1","1","26.92","11","11520"
"36744","1","2","1","0","4","1","1","26.92","12","11520"
"36745","1","2","5","0","5","1","1","26.92","12","11520"
"36930","1","2","1","0","4","1","1","26.92","13","13200"
"37062","1","2","1","0","4","1","1","26.92","14","8885"
"37344","1","2","1","0","4","1","1","26.92","16","4566"
"37405","1","2","5","0","5","1","1","26.92","16","6414"
"37658","1","2","1","0","4","1","1","26.92","18","3988"
"37839","1","2","1","0","4","1","1","26.92","19","3988"
"37936","1","2","5","0","5","1","1","26.92","19","7360"
"38034","1","2","1","0","4","1","1","26.92","20","4251"
"38206","1","2","1","0","4","1","1","26.92","21","4251"
"38418","1","2","1","0","4","1","1","26.92","22","5406"
"38596","1","2","5","0","5","1","1","26.92","23","6414"
"38603","1","2","1","0","4","1","1","26.92","23","6561"
"38720","1","2","1","0","4","1","1","26.92","24","4566"
"38876","1","2","1","0","4","1","1","26.92","25","3988"
"39060","1","2","1","0","4","1","1","26.92","26","3988"
"39139","1","2","5","0","5","1","1","26.92","26","6414"
"39221","1","2","1","0","4","1","1","26.92","27","3988"
"39420","1","2","1","0","4","1","1","26.92","28","4566"
"39621","1","2","1","0","4","1","1","26.92","29","4986"
"39752","1","2","1","0","4","1","1","26.92","30","3988"
"39814","1","2","5","0","5","1","1","26.92","30","5260"
"39909","1","2","1","0","4","1","1","26.92","31","3988"
"40087","1","2","1","0","4","1","1","26.92","32","3988"
"40269","1","2","1","0","4","1","1","26.92","33","3988"
"40337","1","2","5","0","5","1","1","26.92","33","5470"
"40444","1","2","1","0","4","1","1","26.92","34","4251"
"40610","1","2","1","0","4","1","1","26.92","35","4566"
"40757","1","2","1","0","4","1","1","26.92","36","3988"
"40943","1","2","1","0","4","1","1","26.92","37","3988"
"40984","1","2","5","0","5","1","1","26.92","37","4839"
"41102","1","2","1","0","4","1","1","26.92","38","3988"
"41288","1","2","1","0","4","1","1","26.92","39","3988"
"41473","1","2","1","0","4","1","1","26.92","40","3988"
"41483","1","2","5","0","5","1","1","26.92","40","4524"
"41649","1","2","1","0","4","1","1","26.92","41","3988"
"41821","1","2","1","0","4","1","1","26.92","42","3988"
"41987","1","2","1","0","4","1","1","26.92","43","3988"
"42164","1","2","1","0","4","1","1","26.92","44","3988"
"42330","1","2","1","0","4","1","1","26.92","45","3988"
"42498","1","2","1","0","4","1","1","26.92","46","3988"
"42649","1","2","1","0","4","1","1","26.92","47","3988"
"42802","1","2","1","0","4","1","1","26.92","48","3988"
"42945","1","2","1","0","4","1","1","26.92","49","3988"
"45486","5","5","5","0","5","2","1","26.92","15","4810"
"45732","5","5","5","0","5","2","1","26.92","16","5763"
"46984","5","5","5","0","5","2","1","26.92","22","4810"
"52871","5","5","2","0","5","0","1","26.92","1","13182"
"70294","1","5","2","1","5","4","1","26.92","49","7186"
"73875","1","5","1","0","4","3","1","26.92","26","5625"
"76007","1","5","1","0","4","3","1","26.92","40","5625"
"76821","1","5","4","0","0","3","1","26.92","46","3644"
"77368","5","5","1","1","4","1","1","26.92","1","20285"
"77467","5","5","1","1","4","1","1","26.92","2","17208"
"77541","5","5","1","0","4","1","1","26.92","3","11129"
"85044","5","0","2","0","5","2","1","26.92","7","9904"
"85442","5","0","2","0","5","2","1","26.92","9","11479"
"85559","5","0","2","0","5","2","1","26.92","10","9904"
"86016","5","0","2","0","5","2","1","26.92","12","9904"
"86231","5","0","2","0","5","2","1","26.92","13","9904"
"86452","5","0","2","0","5","2","1","26.92","14","10009"
"86561","5","0","2","0","5","2","1","26.92","15","5971"
"86780","5","0","2","0","5","2","1","26.92","16","3346"
"86986","5","0","2","0","5","2","1","26.92","17","3346"
"87208","5","0","2","0","5","2","1","26.92","18","3346"
"87441","5","0","2","0","5","2","1","26.92","19","3346"
"87660","5","0","2","0","5","2","1","26.92","20","3346"
"87869","5","0","2","0","5","2","1","26.92","21","3346"
"88073","5","0","2","0","5","2","1","26.92","22","3346"
"88290","5","0","2","0","5","2","1","26.92","23","3346"
"88487","5","0","2","0","5","2","1","26.92","24","3346"
"88716","5","0","2","0","5","2","1","26.92","25","3346"
"88944","5","0","2","0","5","2","1","26.92","26","3346"
"89160","5","0","2","0","5","2","1","26.92","27","3346"
"89545","5","0","2","0","5","2","1","26.92","28","8014"
"89580","5","0","2","0","5","2","1","26.92","29","3346"
"89777","5","0","2","0","5","2","1","26.92","30","3346"
"89985","5","0","2","0","5","2","1","26.92","31","3346"
"90222","5","0","2","0","5","2","1","26.92","32","3346"
"90446","5","0","2","0","5","2","1","26.92","33","3346"
"90664","5","0","2","0","5","2","1","26.92","34","3346"
"91050","5","0","2","0","5","2","1","26.92","35","8014"
"91082","5","0","2","0","5","2","1","26.92","36","3346"
"91296","5","0","2","0","5","2","1","26.92","37","3811"
"91500","5","0","2","0","5","2","1","26.92","38","3811"
"91718","5","0","2","0","5","2","1","26.92","39","3346"
"91946","5","0","2","0","5","2","1","26.92","40","3346"
"92176","5","0","2","0","5","2","1","26.92","41","3811"
"92552","5","0","2","0","5","2","1","26.92","42","8014"
"92562","5","0","2","0","5","2","1","26.92","43","3346"
"94052","1","0","1","0","4","5","1","26.92","1","9277"
"95216","1","0","1","0","4","5","1","26.92","9","9277"
"102868","5","0","2","0","5","4","1","26.92","2","14502"
"115683","5","0","1","0","4","1","1","26.92","3","12454"
"116117","5","0","1","0","4","1","1","26.92","9","12454"
"116203","5","0","1","0","4","1","1","26.92","10","12454"
"116702","5","0","1","0","4","1","1","26.92","16","6791"
"119483","5","0","1","0","4","1","1","26.92","47","6161"
"119765","5","4","2","0","5","2","1","26.92","1","20808"
"127707","1","4","5","0","5","5","1","26.92","3","12247"
"127815","1","4","5","1","5","5","1","26.92","4","11323"
"128085","1","4","5","1","5","5","1","26.92","6","11323"
"128123","1","4","0","1","2","5","1","26.92","6","12605"
"128141","1","4","0","1","2","5","1","26.92","6","13695"
"128232","1","4","5","1","5","5","1","26.92","7","11323"
"128384","1","4","5","1","5","5","1","26.92","8","11323"
"128651","1","4","5","1","5","5","1","26.92","10","11323"
"128837","1","4","5","1","5","5","1","26.92","11","11323"
"129201","1","4","5","1","5","5","1","26.92","13","11323"
"129230","1","4","0","1","2","5","1","26.92","13","12605"
"129238","1","4","0","1","2","5","1","26.92","13","13695"
"129368","1","4","5","1","5","5","1","26.92","14","11323"
"129527","1","4","5","0","5","5","1","26.92","15","10063"
"129866","1","4","5","0","5","5","1","26.92","17","6786"
"130081","1","4","5","0","5","5","1","26.92","18","6786"
"130096","1","4","0","0","2","5","1","26.92","18","8478"
"130442","1","4","5","0","5","5","1","26.92","20","6786"
"130459","1","4","0","0","2","5","1","26.92","20","8478"
"130618","1","4","5","0","5","5","1","26.92","21","7101"
"130787","1","4","5","0","5","5","1","26.92","22","6786"
"131118","1","4","5","0","5","5","1","26.92","24","6786"
"131337","1","4","5","0","5","5","1","26.92","25","6786"
"131352","1","4","0","0","2","5","1","26.92","25","8478"
"131692","1","4","5","0","5","5","1","26.92","27","6786"
"131706","1","4","0","0","2","5","1","26.92","27","8478"
"131865","1","4","5","0","5","5","1","26.92","28","6786"
"132039","1","4","5","0","5","5","1","26.92","29","6786"
"132404","1","4","5","0","5","5","1","26.92","31","6786"
"132595","1","4","5","0","5","5","1","26.92","32","6786"
"132604","1","4","0","0","2","5","1","26.92","32","8478"
"132952","1","4","5","0","5","5","1","26.92","34","6786"
"132961","1","4","0","0","2","5","1","26.92","34","8478"
"133120","1","4","5","0","5","5","1","26.92","35","6786"
"133303","1","4","5","0","5","5","1","26.92","36","6786"
"133644","1","4","5","0","5","5","1","26.92","38","6786"
"133845","1","4","5","0","5","5","1","26.92","39","6786"
"133859","1","4","0","0","2","5","1","26.92","39","8478"
"134198","1","4","5","0","5","5","1","26.92","41","6786"
"134213","1","4","0","0","2","5","1","26.92","41","8478"
"134373","1","4","5","0","5","5","1","26.92","42","6786"
"134552","1","4","5","0","5","5","1","26.92","43","6786"
"134735","1","4","5","0","5","5","1","26.92","44","6786"
"135074","1","4","0","0","2","5","1","26.92","46","6887"
"135079","1","4","5","0","5","5","1","26.92","46","7207"
"135415","1","4","5","0","5","5","1","26.92","48","7732"
"135591","1","4","5","0","5","5","1","26.92","49","7732"
"135984","5","4","5","0","5","0","1","26.92","5","12389"
"136223","5","4","5","0","5","0","1","26.92","7","11675"
"136356","5","4","5","0","5","0","1","26.92","8","11675"
"136477","5","4","5","0","5","0","1","26.92","9","13728"
"136601","5","4","5","0","5","0","1","26.92","10","11853"
"136748","5","4","5","0","5","0","1","26.92","11","11675"
"137504","5","4","5","1","5","0","1","26.92","16","8111"
"137648","5","4","5","0","5","0","1","26.92","17","8111"
"138567","5","4","5","0","5","0","1","26.92","23","8111"
"138707","5","4","5","0","5","0","1","26.92","24","8111"
"152563","4","3","2","0","2","2","1","26.92","1","11591"
"152708","4","3","2","0","2","2","1","26.92","4","6448"
"152899","4","3","2","0","2","2","1","26.92","6","6448"
"153103","4","3","2","0","2","2","1","26.92","8","6238"
"153208","4","3","2","0","2","2","1","26.92","9","6238"
"153460","4","3","2","0","2","2","1","26.92","11","6238"
"153722","4","3","2","0","2","2","1","26.92","13","6238"
"153968","4","3","2","0","2","2","1","26.92","15","6133"
"154079","4","3","2","0","2","2","1","26.92","16","3775"
"154287","4","3","2","0","2","2","1","26.92","18","3775"
"154564","4","3","2","0","2","2","1","26.92","20","3775"
"154834","4","3","2","0","2","2","1","26.92","22","3775"
"154964","4","3","2","0","2","2","1","26.92","23","3775"
"155248","4","3","2","0","2","2","1","26.92","25","3775"
"155522","4","3","2","0","2","2","1","26.92","27","3775"
"155792","4","3","2","0","2","2","1","26.92","29","3775"
"155928","4","3","2","0","2","2","1","26.92","30","3775"
"156296","4","3","2","0","2","2","1","26.92","32","10121"
"156561","4","3","2","0","2","2","1","26.92","34","10121"
"156825","4","3","2","0","2","2","1","26.92","36","10121"
"156966","4","3","2","0","2","2","1","26.92","37","10121"
"157235","4","3","2","0","2","2","1","26.92","39","10121"
"157500","4","3","2","0","2","2","1","26.92","41","10121"
"157765","4","3","2","0","2","2","1","26.92","43","10121"
"170956","1","3","2","0","2","4","1","26.92","4","11698"
"171152","1","3","2","0","2","4","1","26.92","6","11698"
"171253","1","3","2","0","2","4","1","26.92","7","11698"
"171353","1","3","2","0","2","4","1","26.92","8","11698"
"171443","1","3","2","0","2","4","1","26.92","9","12118"
"171552","1","3","2","0","2","4","1","26.92","10","12118"
"172243","1","3","2","0","2","4","1","26.92","16","5706"
"172350","1","3","2","0","2","4","1","26.92","17","4788"
"172464","1","3","2","0","2","4","1","26.92","18","4368"
"172720","1","3","2","0","2","4","1","26.92","20","4788"
"172840","1","3","2","0","2","4","1","26.92","21","4368"
"172954","1","3","2","0","2","4","1","26.92","22","4788"
"173076","1","3","2","0","2","4","1","26.92","23","4788"
"173204","1","3","2","0","2","4","1","26.92","24","4788"
"173336","1","3","2","0","2","4","1","26.92","25","4368"
"173459","1","3","2","0","2","4","1","26.92","26","4368"
"173584","1","3","2","0","2","4","1","26.92","27","4368"
"173706","1","3","2","0","2","4","1","26.92","28","4368"
"173849","1","3","2","0","2","4","1","26.92","29","5209"
"173966","1","3","2","0","2","4","1","26.92","30","5209"
"174096","1","3","2","0","2","4","1","26.92","31","4368"
"174230","1","3","2","0","2","4","1","26.92","32","4368"
"174525","1","3","2","0","2","4","1","26.92","35","4788"
"174651","1","3","2","0","2","4","1","26.92","36","4368"
"174916","1","3","2","0","2","4","1","26.92","38","5209"
"175037","1","3","2","0","2","4","1","26.92","39","4368"
"175170","1","3","2","0","2","4","1","26.92","40","4368"
"175411","1","3","2","0","2","4","1","26.92","42","4368"
"175537","1","3","2","0","2","4","1","26.92","43","4368"
"176054","1","3","2","0","2","4","1","26.92","47","5314"
"176350","5","3","0","0","2","1","1","26.92","1","16738"
"176512","5","3","0","0","2","1","1","26.92","4","11319"
"176751","5","3","0","0","2","1","1","26.92","7","11497"
"176847","5","3","0","0","2","1","1","26.92","8","12658"
"177497","5","3","0","0","2","1","1","26.92","17","4674"
"177602","5","3","0","0","2","1","1","26.92","18","4359"
"177708","5","3","0","0","2","1","1","26.92","19","4359"
"177979","5","3","0","0","2","1","1","26.92","22","4359"
"178166","5","3","0","0","2","1","1","26.92","24","4359"
"178636","5","3","0","0","2","1","1","26.92","29","4674"
"179286","5","3","0","0","2","1","1","26.92","36","4359"
"179952","5","3","0","0","2","1","1","26.92","43","4359"
"180122","5","3","1","0","4","1","1","26.92","45","4009"
"180145","1","3","4","0","0","1","1","26.92","45","4229"
"180207","5","3","1","0","4","1","1","26.92","46","4009"
"180230","1","3","4","0","0","1","1","26.92","46","4229"
"180289","5","3","1","0","4","1","1","26.92","47","4009"
"180311","1","3","4","0","0","1","1","26.92","47","4229"
"180370","5","3","1","0","4","1","1","26.92","48","4009"
"180393","1","3","4","0","0","1","1","26.92","48","4229"
"180449","5","3","1","0","4","1","1","26.92","49","4009"
"180467","1","3","4","0","0","1","1","26.92","49","4229"
"180613","5","1","4","0","0","2","1","26.92","3","14283"
"187765","1","1","1","0","4","5","1","26.92","4","9141"
"187893","1","1","1","0","4","5","1","26.92","5","10643"
"188029","1","1","1","0","4","5","1","26.92","6","11567"
"188111","1","1","1","0","4","5","1","26.92","7","9141"
"188234","1","1","1","0","4","5","1","26.92","8","9141"
"188337","1","1","1","0","4","5","1","26.92","9","9141"
"188497","1","1","1","0","4","5","1","26.92","10","12722"
"188610","1","1","1","0","4","5","1","26.92","11","9141"
"188755","1","1","1","0","4","5","1","26.92","12","9141"
"188899","1","1","1","0","4","5","1","26.92","13","9141"
"189183","1","1","1","0","4","5","1","26.92","15","9719"
"189323","1","1","1","0","4","5","1","26.92","16","6457"
"189421","1","1","1","0","4","5","1","26.92","17","4672"
"189603","1","1","1","0","4","5","1","26.92","18","4672"
"189755","1","1","1","0","4","5","1","26.92","19","5092"
"190301","1","1","1","0","4","5","1","26.92","23","5092"
"190445","1","1","1","0","4","5","1","26.92","24","5092"
"190599","1","1","1","0","4","5","1","26.92","25","4672"
"190747","1","1","1","0","4","5","1","26.92","26","4357"
"190894","1","1","1","0","4","5","1","26.92","27","5092"
"191738","1","1","1","0","4","5","1","26.92","33","5092"
"192254","1","1","1","0","4","5","1","26.92","37","4672"
"192372","1","1","1","0","4","5","1","26.92","38","5092"
"193096","1","1","1","0","4","5","1","26.92","43","4357"
"193466","1","1","4","0","0","5","1","26.92","46","4357"
"193582","1","1","4","0","0","5","1","26.92","47","4357"
"193698","1","1","4","0","0","5","1","26.92","48","4357"
"193806","1","1","4","0","0","5","1","26.92","49","4357"
"211700","5","2","1","0","4","5","0","26.92","47","41281"
"211808","5","2","1","0","4","5","0","26.92","48","41281"
"221592","1","2","2","0","5","3","0","26.92","45","39321"
"221713","1","2","2","0","5","3","0","26.92","47","39321"
"221905","1","2","1","0","4","1","0","26.92","2","50894"
"221910","1","2","5","0","5","1","0","26.92","2","54377"
"221943","1","2","1","0","4","1","0","26.92","3","48718"
"222047","1","2","5","0","5","1","0","26.92","5","47657"
"222054","1","2","1","0","4","1","0","26.92","5","53198"
"222117","1","2","1","0","4","1","0","26.92","6","45257"
"222177","1","2","1","0","4","1","0","26.92","7","45257"
"222247","1","2","1","0","4","1","0","26.92","8","45257"
"222318","1","2","1","0","4","1","0","26.92","9","45257"
"222327","1","2","5","0","5","1","0","26.92","9","47657"
"222378","1","2","1","0","4","1","0","26.92","10","45257"
"222447","1","2","1","0","4","1","0","26.92","11","45257"
"222517","1","2","1","0","4","1","0","26.92","12","45257"
"222526","1","2","5","0","5","1","0","26.92","12","47657"
"222587","1","2","1","0","4","1","0","26.92","13","45257"
"222647","1","2","1","0","4","1","0","26.92","14","45257"
"222717","1","2","1","0","4","1","0","26.92","15","45257"
"222789","1","2","1","0","4","1","0","26.92","16","45257"
"222796","1","2","5","0","5","1","0","26.92","16","47657"
"222852","1","2","1","0","4","1","0","26.92","17","45257"
"222917","1","2","1","0","4","1","0","26.92","18","45257"
"222986","1","2","1","0","4","1","0","26.92","19","45257"
"222995","1","2","5","0","5","1","0","26.92","19","47657"
"223051","1","2","1","0","4","1","0","26.92","20","45257"
"223110","1","2","1","0","4","1","0","26.92","21","45257"
"223174","1","2","1","0","4","1","0","26.92","22","45257"
"223232","1","2","1","0","4","1","0","26.92","23","45257"
"223241","1","2","5","0","5","1","0","26.92","23","47657"
"223291","1","2","1","0","4","1","0","26.92","24","45257"
"223356","1","2","1","0","4","1","0","26.92","25","45257"
"223425","1","2","1","0","4","1","0","26.92","26","45257"
"223434","1","2","5","0","5","1","0","26.92","26","47657"
"223490","1","2","1","0","4","1","0","26.92","27","45257"
"223549","1","2","1","0","4","1","0","26.92","28","45257"
"223615","1","2","1","0","4","1","0","26.92","29","45257"
"223685","1","2","1","0","4","1","0","26.92","30","45257"
"223694","1","2","5","0","5","1","0","26.92","30","47657"
"223743","1","2","1","0","4","1","0","26.92","31","45257"
"223810","1","2","1","0","4","1","0","26.92","32","45257"
"223879","1","2","1","0","4","1","0","26.92","33","45257"
"223888","1","2","5","0","5","1","0","26.92","33","47657"
"223944","1","2","1","0","4","1","0","26.92","34","45257"
"224002","1","2","1","0","4","1","0","26.92","35","45257"
"224070","1","2","1","0","4","1","0","26.92","36","45257"
"224138","1","2","1","0","4","1","0","26.92","37","45257"
"224147","1","2","5","0","5","1","0","26.92","37","47657"
"224197","1","2","1","0","4","1","0","26.92","38","45257"
"224264","1","2","1","0","4","1","0","26.92","39","45257"
"224333","1","2","1","0","4","1","0","26.92","40","45257"
"224342","1","2","5","0","5","1","0","26.92","40","47657"
"224398","1","2","1","0","4","1","0","26.92","41","45257"
"224457","1","2","1","0","4","1","0","26.92","42","45257"
"224525","1","2","1","0","4","1","0","26.92","43","45257"
"224595","1","2","1","0","4","1","0","26.92","44","45257"
"224666","1","2","1","0","4","1","0","26.92","45","45257"
"224731","1","2","1","0","4","1","0","26.92","46","45257"
"224800","1","2","1","0","4","1","0","26.92","47","45257"
"224866","1","2","1","0","4","1","0","26.92","48","45257"
"224936","1","2","1","0","4","1","0","26.92","49","45257"
"230019","5","5","2","0","5","0","0","26.92","1","78240"
"230080","5","5","2","0","5","0","0","26.92","2","90644"
"230130","5","5","2","0","5","0","0","26.92","3","72752"
"241072","1","5","4","0","0","3","0","26.92","44","32230"
"241210","1","5","4","0","0","3","0","26.92","46","32230"
"248653","5","0","2","0","5","5","0","26.92","1","95374"
"252877","5","0","2","0","5","4","0","26.92","2","73388"
"283015","1","3","2","0","2","4","0","26.92","2","54484"
"283099","1","3","2","0","2","4","0","26.92","4","51707"
"283234","1","3","2","0","2","4","0","26.92","7","51707"
"283319","1","3","2","0","2","4","0","26.92","9","51707"
"283370","1","3","2","0","2","4","0","26.92","10","51707"
"283604","1","3","2","0","2","4","0","26.92","15","51707"
"283744","1","3","2","0","2","4","0","26.92","18","51707"
"283787","1","3","2","0","2","4","0","26.92","19","51707"
"284041","1","3","2","0","2","4","0","26.92","24","51707"
"284212","1","3","2","0","2","4","0","26.92","27","51707"
"284310","1","3","2","0","2","4","0","26.92","29","51707"
"284736","1","3","2","0","2","4","0","26.92","37","51707"
"285413","5","3","0","0","2","1","0","26.92","2","70714"
"285426","5","3","0","0","2","1","0","26.92","3","53947"
"286205","5","3","0","0","2","1","0","26.92","21","51707"
"286252","5","3","0","0","2","1","0","26.92","22","51707"
"286367","5","3","0","0","2","1","0","26.92","24","58282"
"286409","5","3","0","0","2","1","0","26.92","25","51707"
"286459","5","3","0","0","2","1","0","26.92","26","51707"
"286514","5","3","0","0","2","1","0","26.92","27","51707"
"286613","5","3","0","0","2","1","0","26.92","29","51707"
"286665","5","3","0","0","2","1","0","26.92","30","51707"
"286823","5","3","0","0","2","1","0","26.92","33","51707"
"287267","5","3","0","0","2","1","0","26.92","42","51707"
"287320","5","3","0","0","2","1","0","26.92","43","51707"
"287427","1","3","4","0","0","1","0","26.92","45","51595"
"287432","5","3","1","0","4","1","0","26.92","45","64139"
"287470","5","3","1","0","4","1","0","26.92","46","51707"
"287479","1","3","4","0","0","1","0","26.92","46","51595"
"287514","5","3","1","0","4","1","0","26.92","47","51707"
"287522","1","3","4","0","0","1","0","26.92","47","51595"
"287561","5","3","1","0","4","1","0","26.92","48","51707"
"287569","1","3","4","0","0","1","0","26.92","48","51595"
"287608","5","3","1","0","4","1","0","26.92","49","51707"
"287617","1","3","4","0","0","1","0","26.92","49","51595"
"287692","5","1","4","0","0","2","0","26.92","3","64225"
"290521","1","1","1","0","4","5","0","26.92","5","49553"
"464","1","2","0","0","0","5","1","26.83","4","8790"
"830","1","2","0","0","0","5","1","26.83","6","9525"
"1765","1","2","0","0","0","5","1","26.83","11","9945"
"2187","1","2","0","0","0","5","1","26.83","13","8160"
"3657","1","2","0","0","0","5","1","26.83","20","3554"
"4748","1","2","0","0","0","5","1","26.83","25","3554"
"5174","1","2","0","0","0","5","1","26.83","27","3554"
"6274","1","2","0","0","0","5","1","26.83","32","3554"
"6684","1","2","0","0","0","5","1","26.83","34","3554"
"7770","1","2","0","0","0","5","1","26.83","39","3554"
"8196","1","2","0","0","0","5","1","26.83","41","3764"
"34877","5","2","1","0","4","3","1","26.83","46","5761"
"35022","5","2","1","0","4","3","1","26.83","47","5761"
"42228","4","2","2","0","5","1","1","26.83","44","4942"
"52853","5","5","2","0","5","0","1","26.83","1","11307"
"53231","1","5","2","0","5","0","1","26.83","4","8936"
"53457","1","5","2","0","5","0","1","26.83","5","14501"
"60695","1","5","2","0","5","0","1","26.83","45","3633"
"60883","1","5","2","0","5","0","1","26.83","46","3633"
"60951","1","5","5","0","5","0","1","26.83","46","6116"
"61245","1","5","2","0","5","0","1","26.83","48","3633"
"61692","1","5","1","0","4","4","1","26.83","2","13926"
"62074","1","5","4","0","0","4","1","26.83","5","9566"
"62387","1","5","4","0","0","4","1","26.83","7","9566"
"62739","1","5","4","0","0","4","1","26.83","9","11246"
"63257","1","5","4","0","0","4","1","26.83","12","8358"
"63623","1","5","4","0","0","4","1","26.83","14","8358"
"64063","1","5","4","0","0","4","1","26.83","16","7000"
"64624","1","5","4","0","0","4","1","26.83","19","5635"
"64950","1","5","4","0","0","4","1","26.83","21","5360"
"65368","1","5","4","0","0","4","1","26.83","23","5635"
"65913","1","5","4","0","0","4","1","26.83","26","5360"
"66282","1","5","4","0","0","4","1","26.83","28","5360"
"66696","1","5","4","0","0","4","1","26.83","30","5635"
"67242","1","5","4","0","0","4","1","26.83","33","5360"
"67668","1","5","4","0","0","4","1","26.83","35","5898"
"68014","1","5","4","0","0","4","1","26.83","37","5623"
"68577","1","5","4","0","0","4","1","26.83","40","5360"
"68943","1","5","4","0","0","4","1","26.83","42","5360"
"69304","1","5","4","0","0","4","1","26.83","44","5360"
"70209","1","5","4","0","0","4","1","26.83","49","5360"
"70427","1","5","2","0","5","3","1","26.83","2","10777"
"70558","1","5","2","0","5","3","1","26.83","3","10777"
"73410","1","5","1","0","4","3","1","26.83","23","5625"
"73874","1","5","1","0","4","3","1","26.83","26","5625"
"74937","1","5","1","0","4","3","1","26.83","33","5625"
"76006","1","5","1","0","4","3","1","26.83","40","5625"
"77588","1","5","4","1","0","1","1","26.83","3","16333"
"78091","1","5","4","1","0","1","1","26.83","7","15146"
"79038","1","5","4","1","0","1","1","26.83","14","14516"
"79461","1","5","4","1","0","1","1","26.83","17","8528"
"79622","1","5","4","1","0","1","1","26.83","18","7793"
"95079","1","0","2","0","5","5","1","26.83","8","9694"
"102974","1","0","1","0","4","4","1","26.83","3","14314"
"103236","5","0","2","1","5","4","1","26.83","5","14019"
"103356","5","0","2","1","5","4","1","26.83","6","14019"
"103361","5","0","2","1","5","4","1","26.83","6","14554"
"103369","5","0","2","1","5","4","1","26.83","6","15090"
"103482","5","0","2","1","5","4","1","26.83","7","15090"
"103731","5","0","2","1","5","4","1","26.83","9","15090"
"104720","5","0","2","1","5","4","1","26.83","16","7631"
"105331","5","0","2","1","5","4","1","26.83","20","6956"
"105338","5","0","2","1","5","4","1","26.83","20","7106"
"105764","5","0","2","1","5","4","1","26.83","23","6956"
"105767","5","0","2","1","5","4","1","26.83","23","7106"
